KUNNR,BELNR,ZUONR,BLART,BLDAT,NETDT,VERZN,S_DMBTR,SGTXT,XBLNR
226942,0800015702,w/tax=00211,MI,20251215,2026-01-14 00:00:00,-6,10385.45,Big C = 00211 = 20251215 = 449110100000434,W/TAX=00211
226942,0800015703,w/tax=00212,MI,20251215,2026-01-14 00:00:00,-6,5140,Big C = 00212 = 20251215 = 449110150001374,W/TAX=00212
226942,0800015704,w/tax=00213,MI,20251215,2026-01-14 00:00:00,-6,8988.08,Big C = 00213 = 20251215 = 449110150001374,W/TAX=00213
226942,0800015705,w/tax=00214,MI,20251215,2026-01-14 00:00:00,-6,16941.010000000002,Big C = 00214 = 20251215 = 449110180000257,W/TAX=00214
226942,0800015706,w/tax=00215,MI,20251215,2026-01-14 00:00:00,-6,130294.84,Big C = 00215 = 20251215 = 449110190000792,W/TAX=00215
226942,0800015707,w/tax=00216,MI,20251215,2026-01-14 00:00:00,-6,159217.2,Big C = 00216 = 20251215 = 441010010002826,W/TAX=00216
226942,0800015892,9974836550,MC,20251222,2025-12-22 00:00:00,17,-30000,Adj W/Tax to 0%,9974836550/WT0%
226942,0800015895,9974836561,MC,20251222,2025-12-22 00:00:00,17,-2455.88,Adj W/Tax to 0%,9974836561/WT0%
226942,0800015897,9974836567,MC,20251222,2025-12-22 00:00:00,17,-208.16,Adj W/Tax to 0%,9974836567/WT0%
226942,0800015899,9974836570,MC,20251222,2025-12-22 00:00:00,17,-29545.05,Adj W/Tax to 0%,9974836570/WT0%
226942,0800016093,9974848638,MC,20251226,2025-12-26 00:00:00,13,-20743.68,Adj W/Tax to 0%,9974848638/WT0%
226942,0800016097,9974848642,MC,20251226,2025-12-26 00:00:00,13,-4763.66,Adj W/Tax to 0%,9974848642/WT0%
226942,0800016098,9974848643,MC,20251226,2025-12-26 00:00:00,13,-17210.010000000002,Adj W/Tax to 0%,9974848643/WT0%
226942,0800016099,9974848644,MC,20251226,2025-12-26 00:00:00,13,-17285.47,Adj W/Tax to 0%,9974848644/WT0%
226942,0800016100,9974848645,MC,20251226,2025-12-26 00:00:00,13,-1090.7,Adj W/Tax to 0%,9974848645/WT0%
226942,0800016101,9974848646,MC,20251226,2025-12-26 00:00:00,13,-2855.53,Adj W/Tax to 0%,9974848646/WT0%
226942,0800016102,9974848647,MC,20251226,2025-12-26 00:00:00,13,-819.45,Adj W/Tax to 0%,9974848647/WT0%
226942,0800016103,9974848648,MC,20251226,2025-12-26 00:00:00,13,-1355.4,Adj W/Tax to 0%,9974848648/WT0%
226942,0800016104,9974848649,MC,20251226,2025-12-26 00:00:00,13,-10696.14,Adj W/Tax to 0%,9974848649/WT0%
226942,0800016105,9974848650,MC,20251226,2025-12-26 00:00:00,13,-914.09,Adj W/Tax to 0%,9974848650/WT0%
226942,0800016106,9974848651,MC,20251226,2025-12-26 00:00:00,13,-1759.29,Adj W/Tax to 0%,9974848651/WT0%
226942,0800016107,9974848652,MC,20251226,2025-12-26 00:00:00,13,-3220.4300000000003,Adj W/Tax to 0%,9974848652/WT0%
226942,0800016589,w/tax=00217,MI,20251225,2026-01-24 00:00:00,-16,21000,Big C = 00217 = 20251225 = 441010010002962,W/TAX=00217
226942,7100003396,1250372778,ZA,20251015,2025-10-15 00:00:00,85,420720,Promotion Write-up,""
226942,7100003396,1250374262,ZA,20251015,2025-10-15 00:00:00,85,480165,Promotion Write-up,""
226942,7100003396,1250413250,ZA,20251015,2025-10-15 00:00:00,85,5000,Inv.pending,""
226942,7100004203,1250465270,ZA,20251215,2025-12-15 00:00:00,24,1160751,Promotion Write-up,""
226942,7100004271,1250465278,ZA,20251218,2025-12-18 00:00:00,21,780.48,Unauthorized Sales,""
226942,9974573429,Adj/firmจ่าย15/01,DR,20250630,2025-07-30 00:00:00,162,400,12/12คีขึ้นระบบรอจ่าย/ 14/10 ส่งหน้าบิลลค.ตรวจเช็ค,0036552104
226942,9974632947,นำส่ง CN 23.12.25,DG,20250814,2025-08-14 00:00:00,147,-419.44,Bill 9974608834 จ่าย 15/08 แจ้งลค.วบ S26,0050154547
226942,9974705670,9974705670,DR,20251001,2025-10-31 00:00:00,69,4136.02,ส่งCert.Tax invs 11.12.2025,0080035347
226942,9974732517,นำส่ง CN 02.12.25,DR,20251022,2025-11-21 00:00:00,48,47212.13,R12510000909 -157.95,0089091727
226942,9974733376,9974733376,DR,20251022,2025-11-21 00:00:00,48,288,ส่งCert.Tax invs 11.12.2025,0089023584
226942,9974734294,9974734294,DR,20251023,2025-11-22 00:00:00,47,2184,30/12 นำส่ง Cert Tax// 20/12 ขาด Tax invs.,0089085588
226942,9974748241,ขอสำเนาบิลตราประทั,DR,20251031,2025-11-30 00:00:00,39,400,ส่งCert.Tax invs 11.12.2025,0091949428
226942,9974748259,ขอสำเนาบิลตราประทั,DR,20251031,2025-11-30 00:00:00,39,2336.01,ส่งCert.Tax invs 11.12.2025,0090131295
226942,9974754534,9974754534,DR,20251105,2025-12-05 00:00:00,34,2232,30/12 นำส่ง Cert Tax// 20/12 ขาด Tax invs.,0095217963
226942,9974761101,9974761101,DR,20251110,2025-12-10 00:00:00,29,300462.42,"",0096790562
226942,9974775846,9974775846,DR,20251118,2025-12-18 00:00:00,21,572,19-22.11.25WH วบ.27.11.25#2025/0494,0011178412
226942,9974775882,9974775882,DR,20251118,2025-12-18 00:00:00,21,288,19-22.11.25WH วบ.27.11.25#2025/0494,0011228128
226942,9974777578,นำส่ง CN 02.12.25,DG,20251119,2025-11-19 00:00:00,50,-195,R1254906888 -195,0040401187
226942,9974780638,นำส่ง CN 02.12.25,ZD,20251120,2025-11-20 00:00:00,49,-157.95000000000002,R12510000909 -157.95,0089091727
226942,9974782609,9974782609,DR,20251121,2025-12-21 00:00:00,18,432,28.11.25ได้รับบิลWH วบ.04.12.25#850,0011270535
226942,9974782610,9974782610,DR,20251121,2025-12-21 00:00:00,18,10652.03,28.11.25ได้รับบิลWH วบ.04.12.25#850,0010469849
226942,9974782647,9974782647,DR,20251121,2025-12-21 00:00:00,18,1076,28.11.25ได้รับบิลWH วบ.04.12.25#850,0011158088
226942,9974786182,9974786182,DR,20251124,2025-12-24 00:00:00,15,528,28.11.25ได้รับบิลWH วบ.04.12.25#850,0012497291
226942,9974786183,9974786183,DR,20251124,2025-12-24 00:00:00,15,864,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014414175
226942,9974786215,9974786215,DR,20251124,2025-12-24 00:00:00,15,528,28.11.25ได้รับบิลWH วบ.04.12.25#850,0012497334
226942,9974786216,9974786216,DR,20251124,2025-12-24 00:00:00,15,1152,28.11.25ได้รับบิลWH วบ.04.12.25#850,0012504048
226942,9974786217,9974786217,DR,20251124,2025-12-24 00:00:00,15,1532,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014399694
226942,9974786218,9974786218,DR,20251124,2025-12-24 00:00:00,15,1960,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014546465
226942,9974786270,9974786270,DR,20251124,2025-12-24 00:00:00,15,822,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014438739
226942,9974786271,9974786271,DR,20251124,2025-12-24 00:00:00,15,1552,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014605276
226942,9974786272,9974786272,DR,20251124,2025-12-24 00:00:00,15,720,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014600601
226942,9974786274,9974786274,DR,20251124,2025-12-24 00:00:00,15,439.99,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014437955
226942,9974786276,9974786276,DR,20251124,2025-12-24 00:00:00,15,320,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014423792
226942,9974786280,9974786280,DR,20251124,2025-12-24 00:00:00,15,400,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014521941
226942,9974786297,9974786297,DR,20251124,2025-12-24 00:00:00,15,432,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014416211
226942,9974786298,9974786298,DR,20251124,2025-12-24 00:00:00,15,688,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014434403
226942,9974786301,9974786301,DR,20251124,2025-12-24 00:00:00,15,400,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014465572
226942,9974786304,9974786304,DR,20251124,2025-12-24 00:00:00,15,400,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014425152
226942,9974786305,9974786305,DR,20251124,2025-12-24 00:00:00,15,320,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014599270
226942,9974786306,9974786306,DR,20251124,2025-12-24 00:00:00,15,1184.01,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014589418
226942,9974786333,9974786333,DR,20251124,2025-12-24 00:00:00,15,528,28.11.25ได้รับบิลWH วบ.04.12.25#850,0012497989
226942,9974786336,9974786336,DR,20251124,2025-12-24 00:00:00,15,1632.01,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014471884
226942,9974786339,9974786339,DR,20251124,2025-12-24 00:00:00,15,864,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014441456
226942,9974786340,9974786340,DR,20251124,2025-12-24 00:00:00,15,1984.02,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014576396
226942,9974786341,9974786341,DR,20251124,2025-12-24 00:00:00,15,936,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014551226
226942,9974786344,9974786344,DR,20251124,2025-12-24 00:00:00,15,1592,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014564274
226942,9974786345,9974786345,DR,20251124,2025-12-24 00:00:00,15,688,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014604744
226942,9974786346,9974786346,DR,20251124,2025-12-24 00:00:00,15,864,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014516198
226942,9974786347,9974786347,DR,20251124,2025-12-24 00:00:00,15,528,28.11.25ได้รับบิลWH วบ.04.12.25#850,0012497469
226942,9974786349,9974786349,DR,20251124,2025-12-24 00:00:00,15,1994.99,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014405484
226942,9974786351,9974786351,DR,20251124,2025-12-24 00:00:00,15,832,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014420027
226942,9974788903,9974788903,DR,20251125,2025-12-25 00:00:00,14,984,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014602342
226942,9974788927,9974788927,DR,20251125,2025-12-25 00:00:00,14,3016.01,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014432875
226942,9974788929,9974788929,DR,20251125,2025-12-25 00:00:00,14,1456,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014447182
226942,9974788930,9974788930,DR,20251125,2025-12-25 00:00:00,14,912,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014543479
226942,9974788937,9974788937,DR,20251125,2025-12-25 00:00:00,14,432,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014601448
226942,9974788941,9974788941,DR,20251125,2025-12-25 00:00:00,14,411,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014464492
226942,9974789311,9974789311,DR,20251125,2025-12-25 00:00:00,14,439.99,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014432590
226942,9974789313,9974789313,DR,20251125,2025-12-25 00:00:00,14,1004,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014411585
226942,9974791696,9974791696,DR,20251126,2025-12-26 00:00:00,13,400,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014551668
226942,9974791698,9974791698,DR,20251126,2025-12-26 00:00:00,13,400,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014601226
226942,9974791699,9974791699,DR,20251126,2025-12-26 00:00:00,13,320,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014521898
226942,9974791701,9974791701,DR,20251126,2025-12-26 00:00:00,13,5968.02,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014456653
226942,9974791736,9974791736,DR,20251126,2025-12-26 00:00:00,13,720,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014414812
226942,9974791738,9974791738,DR,20251126,2025-12-26 00:00:00,13,432,28.11.25ได้รับบิลWH วบ.04.12.25#850,0014522872
226942,9974792625,9974792625,DR,20251127,2025-12-27 00:00:00,12,24162.37,"",0015215489
226942,9974796175,9974796175,DR,20251129,2025-12-29 00:00:00,10,25501.95,"",0015211318
226942,9974796176,9974796176,DR,20251129,2025-12-29 00:00:00,10,47020.91,"",0014740556
226942,9974796177,9974796177,DR,20251129,2025-12-29 00:00:00,10,406.74,"",0015282724
226942,9974796178,9974796178,DR,20251129,2025-12-29 00:00:00,10,1643.58,"",0015212842
226942,9974796179,9974796179,DR,20251129,2025-12-29 00:00:00,10,435724,"",0014740554
226942,9974796180,9974796180,DR,20251129,2025-12-29 00:00:00,10,892660.99,"",0015321377
226942,9974796181,9974796181,DR,20251129,2025-12-29 00:00:00,10,120573.41,"",0015744239
226942,9974796182,9974796182,DR,20251129,2025-12-29 00:00:00,10,22581.18,"",0015744240
226942,9974796183,9974796183,DR,20251129,2025-12-29 00:00:00,10,1220.21,"",0016742267
226942,9974796184,9974796184,DR,20251129,2025-12-29 00:00:00,10,1800.05,"",0015878409
226942,9974796185,9974796185,DR,20251129,2025-12-29 00:00:00,10,1989.64,"",0016742310
226942,9974796186,9974796186,DR,20251129,2025-12-29 00:00:00,10,2946.98,"",0016742265
226942,9974796187,9974796187,DR,20251129,2025-12-29 00:00:00,10,8469.19,"",0016742268
226942,9974796188,9974796188,DR,20251129,2025-12-29 00:00:00,10,7102.360000000001,"",0016742266
226942,9974796189,9974796189,DR,20251129,2025-12-29 00:00:00,10,8398,"",0016742264
226942,9974796190,9974796190,DR,20251129,2025-12-29 00:00:00,10,8538.6,"",0016742309
226942,9974797098,9974797098,DR,20251201,2025-12-31 00:00:00,8,261195.71,"",0015734630
226942,9974797099,9974797099,DR,20251201,2025-12-31 00:00:00,8,24758.27,"",0015734566
226942,9974797100,9974797100,DR,20251201,2025-12-31 00:00:00,8,100848.18000000001,"",0015734631
226942,9974797101,9974797101,DR,20251201,2025-12-31 00:00:00,8,11770.29,"",0015734611
226942,9974797102,9974797102,DR,20251201,2025-12-31 00:00:00,8,638755.16,"",0015734610
226942,9974797103,9974797103,DR,20251201,2025-12-31 00:00:00,8,407399.12,"",0015734561
226942,9974797104,9974797104,DR,20251201,2025-12-31 00:00:00,8,840022.23,"",0014860117
226942,9974797105,9974797105,DR,20251201,2025-12-31 00:00:00,8,1034562.66,"",0014860116
226942,9974797106,9974797106,DR,20251201,2025-12-31 00:00:00,8,134841.08000000002,"",0015285866
226942,9974797107,9974797107,DR,20251201,2025-12-31 00:00:00,8,1784136.31,"",0015285816
226942,9974797108,9974797108,DR,20251201,2025-12-31 00:00:00,8,633455.71,"",0015209312
226942,9974797109,9974797109,DR,20251201,2025-12-31 00:00:00,8,58767.32,"",0015314917
226942,9974797110,9974797110,DR,20251201,2025-12-31 00:00:00,8,588754.83,"",0015314916
226942,9974797111,9974797111,DR,20251201,2025-12-31 00:00:00,8,24436.22,"",0016744712
226942,9974797112,9974797112,DR,20251201,2025-12-31 00:00:00,8,11559.86,"",0016743676
226942,9974797113,9974797113,DR,20251201,2025-12-31 00:00:00,8,33560.5,"",0016743678
226942,9974797133,9974797133,DR,20251201,2025-12-31 00:00:00,8,2599,"",0016311414
226942,9974797134,9974797134,DR,20251201,2025-12-31 00:00:00,8,810.4,"",0016326172
226942,9974797135,9974797135,DR,20251201,2025-12-31 00:00:00,8,2600.9900000000002,"",0015878412
226942,9974797136,นำส่ง CN 23.12.25,DR,20251201,2025-12-31 00:00:00,8,29862.36,R1512000036 -1370.99,0016743679
226942,9974797137,9974797137,DR,20251201,2025-12-31 00:00:00,8,2440.41,"",0016336915
226942,9974797138,9974797138,DR,20251201,2025-12-31 00:00:00,8,33837.71,"",0015791023
226942,9974797139,9974797139,DR,20251201,2025-12-31 00:00:00,8,17753.99,"",0016744713
226942,9974797140,9974797140,DR,20251201,2025-12-31 00:00:00,8,393839.12,"",0015737818
226942,9974797141,9974797141,DR,20251201,2025-12-31 00:00:00,8,28876.49,"",0015236246
226942,9974797142,9974797142,DR,20251201,2025-12-31 00:00:00,8,88029.02,"",0015737820
226942,9974797143,9974797143,DR,20251201,2025-12-31 00:00:00,8,22620.27,"",0016743674
226942,9974797144,9974797144,DR,20251201,2025-12-31 00:00:00,8,4054.62,"",0016744711
226942,9974797145,9974797145,DR,20251201,2025-12-31 00:00:00,8,13906,"",0016743673
226942,9974797146,9974797146,DR,20251201,2025-12-31 00:00:00,8,94079.71,"",0016743677
226942,9974797147,9974797147,DR,20251201,2025-12-31 00:00:00,8,9202.27,"",0016743675
226942,9974797150,9974797150,DR,20251201,2025-12-31 00:00:00,8,226500,"",0015754097
226942,9974797151,9974797151,DR,20251201,2025-12-31 00:00:00,8,377500,"",0015749451
226942,9974797152,9974797152,DR,20251201,2025-12-31 00:00:00,8,240332,"",0015749443
226942,9974797153,9974797153,DR,20251201,2025-12-31 00:00:00,8,2958.31,"",0015734568
226942,9974797154,9974797154,DR,20251201,2025-12-31 00:00:00,8,1205837.33,"",0015734637
226942,9974797155,9974797155,DR,20251201,2025-12-31 00:00:00,8,537949.06,"",0015734565
226942,9974797156,9974797156,DR,20251201,2025-12-31 00:00:00,8,423562.24,"",0015734567
226942,9974797157,9974797157,DR,20251201,2025-12-31 00:00:00,8,4399078.94,"",0014879309
226942,9974797158,9974797158,DR,20251201,2025-12-31 00:00:00,8,568944.08,"",0014879311
226942,9974797159,9974797159,DR,20251201,2025-12-31 00:00:00,8,40660,"",0015209313
226942,9974797160,9974797160,DR,20251201,2025-12-31 00:00:00,8,2299049.2,"",0014879310
226942,9974797161,9974797161,DR,20251201,2025-12-31 00:00:00,8,608439.6900000001,"",0014879314
226942,9974797162,9974797162,DR,20251201,2025-12-31 00:00:00,8,899605.15,"",0014879312
226942,9974797163,9974797163,DR,20251201,2025-12-31 00:00:00,8,1654481.98,"",0014879315
226942,9974797174,9974797174,DR,20251201,2025-12-31 00:00:00,8,1787640.4000000001,"",0014879313
226942,9974797175,9974797175,DR,20251201,2025-12-31 00:00:00,8,3335153.13,"",0015285838
226942,9974797176,9974797176,DR,20251201,2025-12-31 00:00:00,8,2980711.48,"",0015285863
226942,9974797314,9974797314,DR,20251201,2025-12-31 00:00:00,8,179595.65,"",0015734600
226942,9974797315,9974797315,DR,20251201,2025-12-31 00:00:00,8,153011.71,"",0015734596
226942,9974797321,นำส่ง CN 16.12.25,DG,20251201,2025-12-01 00:00:00,38,-7958.56,R1511000837 -7958.55,0015215489
226942,9974797389,9974797389,DR,20251201,2025-12-31 00:00:00,8,2958509.21,"",0013079118
226942,9974797680,9974797680,DR,20251201,2025-12-31 00:00:00,8,2958509.21,"",0013079117
226942,9974797697,9974797697,DR,20251201,2025-12-31 00:00:00,8,2958509.21,"",0014700890
226942,9974797747,9974797747,DR,20251201,2025-12-31 00:00:00,8,688,วบ.25/12/25 #851,0017684773
226942,9974797748,9974797748,DR,20251201,2025-12-31 00:00:00,8,832,วบ.25/12/25 #851,0017733951
226942,9974797749,9974797749,DR,20251201,2025-12-31 00:00:00,8,936,วบ.25/12/25 #851,0017712230
226942,9974797750,9974797750,DR,20251201,2025-12-31 00:00:00,8,1264,วบ.25/12/25 #851,0017506129
226942,9974797751,9974797751,DR,20251201,2025-12-31 00:00:00,8,576,วบ.25/12/25 #851,0017508508
226942,9974797752,9974797752,DR,20251201,2025-12-31 00:00:00,8,411,วบ.25/12/25 #851,0017566685
226942,9974797753,9974797753,DR,20251201,2025-12-31 00:00:00,8,572,วบ.25/12/25 #851,0015249074
226942,9974797784,9974797784,DR,20251201,2025-12-31 00:00:00,8,411,วบ.25/12/25 #851,0017543327
226942,9974797814,9974797814,DR,20251201,2025-12-31 00:00:00,8,699,วบ.25/12/25 #851,0017517497
226942,9974797815,9974797815,DR,20251201,2025-12-31 00:00:00,8,572,วบ.25/12/25 #851,0017526220
226942,9974797857,9974797857,DR,20251201,2025-12-31 00:00:00,8,1525.99,วบ.25/12/25 #851,0017501133
226942,9974797858,9974797858,DR,20251201,2025-12-31 00:00:00,8,2405.9900000000002,วบ.25/12/25 #851,0017538427
226942,9974797859,9974797859,DR,20251201,2025-12-31 00:00:00,8,880,วบ.25/12/25 #851,0017515206
226942,9974797860,9974797860,DR,20251201,2025-12-31 00:00:00,8,2684.01,วบ.25/12/25 #851,0017554949
226942,9974797861,9974797861,DR,20251201,2025-12-31 00:00:00,8,504,วบ.25/12/25 #851,0017646192
226942,9974797862,9974797862,DR,20251201,2025-12-31 00:00:00,8,572,วบ.25/12/25 #851,0017520792
226942,9974797863,9974797863,DR,20251201,2025-12-31 00:00:00,8,572,วบ.25/12/25 #851,0016281614
226942,9974797864,9974797864,DR,20251201,2025-12-31 00:00:00,8,432,วบ.25/12/25 #851,0017731787
226942,9974797865,9974797865,DR,20251201,2025-12-31 00:00:00,8,432,วบ.25/12/25 #851,0017733323
226942,9974797866,9974797866,DR,20251201,2025-12-31 00:00:00,8,2232.01,วบ.25/12/25 #851,0017527256
226942,9974797867,9974797867,DR,20251201,2025-12-31 00:00:00,8,1555,วบ.25/12/25 #851,0017544595
226942,9974797868,9974797868,DR,20251201,2025-12-31 00:00:00,8,832,วบ.25/12/25 #851,0017676486
226942,9974797971,9974797971,DR,20251201,2025-12-31 00:00:00,8,2958509.21,"",0013079116
226942,9974798097,9974798097,DR,20251201,2025-12-31 00:00:00,8,2958509.21,"",0013079119
226942,9974798201,9974798201,DR,20251201,2025-12-31 00:00:00,8,4399078.94,"",0015285847
226942,9974798349,9974798349,DR,20251202,2026-01-01 00:00:00,7,49959.76,"",0015285827
226942,9974798350,9974798350,DR,20251202,2026-01-01 00:00:00,7,723199.72,"",0015285826
226942,9974798351,9974798351,DR,20251202,2026-01-01 00:00:00,7,803678,"",0015285768
226942,9974798352,9974798352,DR,20251202,2026-01-01 00:00:00,7,409668.04000000004,"",0015285766
226942,9974798353,9974798353,DR,20251202,2026-01-01 00:00:00,7,53454.73,"",0015315949
226942,9974798354,9974798354,DR,20251202,2026-01-01 00:00:00,7,734392.42,"",0015285781
226942,9974798355,9974798355,DR,20251202,2026-01-01 00:00:00,7,23314.56,"",0015285778
226942,9974798397,9974798397,DR,20251202,2026-01-01 00:00:00,7,812777.26,"",0015285795
226942,9974798398,9974798398,DR,20251202,2026-01-01 00:00:00,7,1537211.6300000001,"",0015285798
226942,9974798499,9974798499,DR,20251202,2026-01-01 00:00:00,7,4399078.94,"",0015285809
226942,9974798716,9974798716,DR,20251202,2026-01-01 00:00:00,7,153011.71,"",0015321501
226942,9974798717,9974798717,DR,20251202,2026-01-01 00:00:00,7,204926.4,"",0015321513
226942,9974798720,9974798720,DR,20251202,2026-01-01 00:00:00,7,186644.23,"",0015215759
226942,9974798721,9974798721,DR,20251202,2026-01-01 00:00:00,7,291130,"",0016330076
226942,9974798722,9974798722,DR,20251202,2026-01-01 00:00:00,7,1850006.37,"",0015315948
226942,9974798745,9974798745,DR,20251202,2026-01-01 00:00:00,7,24758.27,"",0016740384
226942,9974798746,9974798746,DR,20251202,2026-01-01 00:00:00,7,3944,"",0016740500
226942,9974798747,9974798747,DR,20251202,2026-01-01 00:00:00,7,234476.81,"",0016740564
226942,9974798748,9974798748,DR,20251202,2026-01-01 00:00:00,7,2167406.02,"",0016281522
226942,9974798770,9974798770,DR,20251202,2026-01-01 00:00:00,7,204801.22,"",0015735528
226942,9974798840,9974798840,DR,20251202,2026-01-01 00:00:00,7,789243.66,"",0016740231
226942,9974798841,9974798841,DR,20251202,2026-01-01 00:00:00,7,37086.87,"",0016740242
